URL_ID,URL,Positive_score,Negative_score,Polarity_Score,Subjectivity_score,Avg_sentence_lenght,Percent_Complex_Words,Fog_index,Average_Words_Per_Sentence,Complex_Word_Count,Word_count,Total_Syllable_Count,Syllable_Count,Personal_Pronoun_Count,Avg_word_length
bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,30,16,0.3043478194706996,30.108843536674534,34.45454545454545,0.15105540897097625,13.845406572319503,3.340909090909091,241,1516,2960,2960,12,5.088347393027747
bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,18,3,0.7142856802721105,18.020408163126476,35.81818181818182,0.2233502538071066,14.418135671435165,6.681818181818182,179,788,1615,1615,5,5.088347393027747
bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.0,71.0,0.29577464788732394,28.518309859154932,147.0,21,71,227,227,1,5.088347393027747
bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,1,0.49999987500003124,3.0068027210421584,20.142857142857142,0.24113475177304963,8.156433637284701,21.0,35,141,330,330,0,5.088347393027747
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,8,0,0.9999998750000157,8.0,25.666666666666668,0.18831168831168832,10.347186147186148,24.5,31,154,301,301,0,5.088347393027747
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,6,5,0.09090908264462885,6.0340136052107916,43.25,0.15028901734104047,17.36705202312139,36.75,29,173,345,345,1,5.088347393027747
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4,3,0.1428571224489825,4.020408163126475,15.428571428571429,0.23148148148148148,6.271428571428572,21.0,27,108,230,230,0,5.088347393027747
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3,1,0.49999987500003124,3.0068027210421584,18.5,0.21621621621621623,7.490090090090091,24.5,25,111,252,252,0,5.088347393027747
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,16,7,0.39130433081285515,16.047619047295107,36.714285714285715,0.1582360570687419,14.753677969242174,7.0,131,771,1364,1364,23,5.088347393027747
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,1.0,28.428571428571427,0.1708542713567839,11.445800430725054,21.0,37,199,410,410,4,5.088347393027747
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4,8,-0.3333333055555579,4.054421768337267,31.736842105263158,0.18739635157545606,12.773675482237934,7.7368421052631575,119,603,1123,1123,3,5.088347393027747
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,10,3,0.5384614970414233,10.020408163126476,29.0,0.13448275862068965,11.659310344827588,14.7,43,290,522,522,1,5.088347393027747
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,13,2,0.7333332844444478,13.013605442084316,23.61904761904762,0.19556451612903225,9.531490015360985,7.0,104,496,959,959,12,5.088347393027747
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,10,6,0.24999998437500096,10.04081632625295,30.58823529411765,0.12692307692307692,12.299140271493215,8.647058823529411,83,520,898,898,10,5.088347393027747
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,6,0,0.9999998333333611,6.0,26.866666666666667,0.16129032258064516,10.822100909842845,9.8,76,403,750,750,1,5.088347393027747
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,5,2,0.4285713673469475,5.013605442084317,28.642857142857142,0.16458852867830423,11.526968293551835,10.5,70,401,736,736,8,5.088347393027747
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,4,1,0.599999880000024,4.006802721042158,38.57142857142857,0.2037037037037037,15.5189417989418,21.0,61,270,543,543,0,5.088347393027747
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3,5,-0.24999996875000394,3.034013605210792,57.0,0.19649122807017544,22.88421052631579,29.4,60,285,547,547,0,5.088347393027747
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,5,1,0.6666665555555741,5.006802721042158,39.333333333333336,0.22033898305084745,15.835028248587571,24.5,60,236,488,488,0,5.088347393027747
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5,1,0.6666665555555741,5.006802721042158,40.5,0.20987654320987653,16.287242798353912,24.5,53,243,492,492,0,5.088347393027747
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,1,0.49999987500003124,3.0068027210421584,25.181818181818183,0.18411552346570398,10.156481785362653,13.363636363636363,58,277,537,537,0,5.088347393027747
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,4,2,0.33333327777778704,4.013605442084317,56.6,0.16607773851590105,22.71349823321555,29.4,52,283,529,529,0,5.088347393027747
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,6,2,0.4999999375000079,6.013605442084317,38.42857142857143,0.20446096654275092,15.463621879978758,21.0,62,269,535,535,0,5.088347393027747
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,17,3,0.6999999650000017,17.020408163126476,29.352941176470587,0.14829659318637275,11.803701520688435,8.647058823529411,78,499,873,873,2,5.088347393027747
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,15,11,0.15384614792899431,15.074829931463743,20.93877551020408,0.15692007797270954,8.442566734296058,3.0,172,1026,1846,1846,6,5.088347393027747
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,11,10,0.04761904535147403,11.068027210421583,28.73913043478261,0.23600605143721634,11.594895744261002,6.391304347826087,164,661,1322,1322,5,5.088347393027747
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,14,10,0.1666666597222225,14.068027210421583,29.114285714285714,0.19627085377821393,11.728148044301136,4.2,210,1019,1917,1917,3,5.088347393027747
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,23,20,0.06976744023796651,23.136054420843166,23.93846153846154,0.16388174807197944,9.645821633379475,2.2615384615384615,274,1556,2974,2974,7,5.088347393027747
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,10,12,-0.09090908677685969,10.0816326525059,32.285714285714285,0.1172566371681416,12.962073324905184,10.5,54,452,812,812,14,5.088347393027747
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,156.0,0.14102564102564102,62.46153846153847,147.0,24,156,302,302,0,5.088347393027747
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,2.0,21.0,0.19047619047619047,8.478911564625852,21.0,29,147,279,279,1,5.088347393027747
